"hotel","fecha_ocupacion","numero_de_habitaciones","venta_por_alojamiento","numero_de_habitaciones_reservas","venta_por_alojamiento_reservas","dif_ocup","dif_ingresos","dif_ocup_porc","dif_ingresos_porc","flag_anomalia"
"SPA","13/7/2018","0","0","0","0","0","0",,,"0"
"SPA","14/7/2018","0","0","0","0","0","0",,,"0"
"SPA","15/7/2018","0","0","0","0","0","0",,,"0"
"SPA","16/7/2018","0","0","0","0","0","0",,,"0"
"SPA","17/7/2018","0","0","0","0","0","0",,,"0"
"SPA","18/7/2018","0","0","0","0","0","0",,,"0"
"SPA","19/7/2018","0","0","0","0","0","0",,,"0"
"SPA","20/7/2018","0","0","0","0","0","0",,,"0"
"SPA","21/7/2018","0","0","0","0","0","0",,,"0"
"SPA","22/7/2018","0","0","0","0","0","0",,,"0"
"SPA","23/7/2018","0","0","0","0","0","0",,,"0"
"SPA","24/7/2018","0","0","0","0","0","0",,,"0"
"SPA","25/7/2018","0","0","0","0","0","0",,,"0"
"SPA","26/7/2018","0","0","0","0","0","0",,,"0"
"SPA","27/7/2018","0","0","0","0","0","0",,,"0"
"SPA","28/7/2018","0","0","0","0","0","0",,,"0"
"SPA","29/7/2018","0","0","0","0","0","0",,,"0"
"SPA","30/7/2018","0","0","0","0","0","0",,,"0"
"SPA","31/7/2018","0","0","0","0","0","0",,,"0"
"SPA","1/8/2018","0","0","0","0","0","0",,,"0"
"SPA","2/8/2018","0","0","0","0","0","0",,,"0"
"SPA","3/8/2018","0","0","0","0","0","0",,,"0"
"SPA","4/8/2018","0","0","0","0","0","0",,,"0"
"SPA","5/8/2018","0","0","0","0","0","0",,,"0"
"SPA","6/8/2018","0","0","0","0","0","0",,,"0"
"SPA","7/8/2018","0","0","0","0","0","0",,,"0"
"SPA","8/8/2018","0","0","0","0","0","0",,,"0"
"SPA","9/8/2018","0","985","0","0","0","-985",,"-1","0"
"SPA","10/8/2018","0","0","0","0","0","0",,,"0"
"SPA","11/8/2018","0","0","0","0","0","0",,,"0"
"SPA","12/8/2018","0","0","0","0","0","0",,,"0"
"SPA","13/8/2018","0","0","0","0","0","0",,,"0"
"SPA","14/8/2018","0","0","0","0","0","0",,,"0"
"SPA","15/8/2018","0","0","0","0","0","0",,,"0"
"SPA","16/8/2018","0","0","0","0","0","0",,,"0"
"SPA","17/8/2018","0","0","0","0","0","0",,,"0"
"SPA","18/8/2018","0","0","0","0","0","0",,,"0"
"SPA","19/8/2018","0","0","0","0","0","0",,,"0"
"SPA","20/8/2018","0","0","0","0","0","0",,,"0"
"SPA","21/8/2018","0","0","0","0","0","0",,,"0"
"SPA","22/8/2018","0","0","0","0","0","0",,,"0"
"SPA","23/8/2018","0","0","0","0","0","0",,,"0"
"SPA","24/8/2018","0","0","0","0","0","0",,,"0"
"SPA","25/8/2018","0","0","0","0","0","0",,,"0"
"SPA","26/8/2018","0","0","0","0","0","0",,,"0"
"SPA","27/8/2018","0","0","0","0","0","0",,,"0"
"SPA","28/8/2018","0","0","0","0","0","0",,,"0"
"SPA","29/8/2018","0","0","0","0","0","0",,,"0"
"SPA","30/8/2018","0","0","0","0","0","0",,,"0"
"SPA","31/8/2018","0","0","0","0","0","0",,,"0"
"SPA","1/9/2018","0","0","0","0","0","0",,,"0"
"SPA","2/9/2018","0","0","0","0","0","0",,,"0"
"SPA","3/9/2018","0","0","0","0","0","0",,,"0"
"SPA","4/9/2018","0","0","0","0","0","0",,,"0"
"SPA","5/9/2018","0","0","0","0","0","0",,,"0"
"SPA","6/9/2018","0","0","0","0","0","0",,,"0"
"SPA","7/9/2018","0","0","0","0","0","0",,,"0"
"SPA","8/9/2018","0","0","0","0","0","0",,,"0"
"SPA","9/9/2018","0","0","0","0","0","0",,,"0"
"SPA","10/9/2018","0","0","0","0","0","0",,,"0"
"SPA","11/9/2018","0","0","0","0","0","0",,,"0"
"SPA","12/9/2018","0","0","0","0","0","0",,,"0"
"SPA","13/9/2018","0","0","0","0","0","0",,,"0"
"SPA","14/9/2018","0","0","0","0","0","0",,,"0"
"SPA","15/9/2018","0","0","0","0","0","0",,,"0"
"SPA","16/9/2018","0","0","0","0","0","0",,,"0"
"SPA","17/9/2018","0","0","0","0","0","0",,,"0"
"SPA","18/9/2018","0","0","0","0","0","0",,,"0"
"SPA","19/9/2018","0","0","0","0","0","0",,,"0"
"SPA","20/9/2018","2","0","2","0","0","0","0",,"0"
"SPA","21/9/2018","2","0","2","0","0","0","0",,"0"
"SPA","22/9/2018","2","0","2","0","0","0","0",,"0"
"SPA","23/9/2018","2","0","2","0","0","0","0",,"0"
"SPA","24/9/2018","2","0","2","0","0","0","0",,"0"
"SPA","25/9/2018","3","0","3","0","0","0","0",,"0"
"SPA","26/9/2018","4","0","4","0","0","0","0",,"0"
"SPA","27/9/2018","4","0","4","0","0","0","0",,"0"
"SPA","28/9/2018","18","2778","18","964150","0","961372","0","346.0662347012239","0"
"SPA","29/9/2018","18","3390","18","999725","0","996335","0","293.9041297935103","0"
"SPA","30/9/2018","18","3431","18","1000523","0","997092","0","290.6126493733605","0"
"SPA","1/10/2018","15","3039","15","999743","0","996704","0","327.971043106285","0"
"SPA","2/10/2018","28","6975","27","718990","-1","712015","-0.035714285","102.08100358422939","0"
"SPA","3/10/2018","27","6203","26","418017","-1","411814","-0.037037037","66.38948895695631","0"
"SPA","4/10/2018","22","6013","22","1663794","0","1657781","0","275.69948445035755","0"
"SPA","5/10/2018","23","6504","22","2306998","-1","2300494","-0.04347826","353.70448954489547","0"
"SPA","6/10/2018","42","10320","41","2595229","-1","2584909","-0.023809523","250.47567829457364","0"
"SPA","7/10/2018","28","7383","28","833884","0","826501","0","111.9464987132602","0"
"SPA","8/10/2018","26","8418","26","108828","0","100410","0","11.928011404133999","0"
"SPA","9/10/2018","32","5451","32","107737","0","102286","0","18.76463034305632","0"
"SPA","10/10/2018","21","4686","20","251687","-1","247001","-0.047619047","52.7104139991464","0"
"SPA","11/10/2018","23","6429","23","380075","0","373646","0","58.118836522009644","0"
"SPA","12/10/2018","32","10701","32","2817531","0","2806830","0","262.296047098402","0"
"SPA","13/10/2018","47","15642","45","5489007","-2","5473365","-0.042553191","349.91465285769084","0"
"SPA","14/10/2018","57","16280","55","4985312","-2","4969032","-0.035087719","305.22309582309583","0"
"SPA","15/10/2018","46","15091","45","2109756","-1","2094665","-0.02173913","138.80226625140813","0"
"SPA","16/10/2018","25","10936","25","1094837","0","1083901","0","99.1131126554499","0"
"SPA","17/10/2018","32","13333","31","24792","-1","11459","-0.03125","0.859446486162154","0"
"SPA","18/10/2018","54","17405","53","736585","-1","719180","-0.018518518","41.320310255673654","0"
"SPA","19/10/2018","54","14480","53","1069855","-1","1055375","-0.018518518","72.8850138121547","0"
"SPA","20/10/2018","30","8195","28","1437887","-2","1429692","-0.066666666","174.45906040268457","0"
"SPA","21/10/2018","24","8043","24","892322","0","884279","0","109.94392639562352","0"
"SPA","22/10/2018","22","7063","22","554247","0","547184","0","77.47189579498797","0"
"SPA","23/10/2018","15","3988","15","656834","0","652846","0","163.7026078234704","0"
"SPA","24/10/2018","14","4254","12","164248","-2","159994","-0.142857142","37.610249177244945","1"
"SPA","25/10/2018","19","6495","18","403768","-1","397273","-0.052631578","61.165973826020014","0"
"SPA","26/10/2018","34","15559","33","533289","-1","517730","-0.029411764","33.27527476058873","0"
"SPA","27/10/2018","56","14217","56","440636","0","426419","0","29.993599212210732","0"
"SPA","28/10/2018","29","9507","29","888804","0","879297","0","92.48942884190596","0"
"SPA","29/10/2018","50","20130","49","8017119","-1","7996989","-0.02","397.2672131147541","0"
"SPA","30/10/2018","54","21276","52","7911681","-2","7890405","-0.037037037","370.8594190637338","0"
"SPA","31/10/2018","45","11413","37","1399554","-8","1388141","-0.177777777","121.62805572592657","1"
"SPA","1/11/2018","52","15737","43","1397021","-9","1381284","-0.173076923","87.77301899980937","1"
"SPA","2/11/2018","45","5074","38","1101270","-7","1096196","-0.155555555","216.04178163184864","1"
"SPA","3/11/2018","57","16283","56","30567","-1","14284","-0.017543859","0.8772339249524044","0"
"SPA","4/11/2018","55","15611","55","29520","0","13909","0","0.8909743129844341","0"
"SPA","5/11/2018","48","16634","48","26506","0","9872","0","0.5934832271251653","0"
"SPA","6/11/2018","44","15063","44","307252","0","292189","0","19.397795923786763","0"
"SPA","7/11/2018","32","7498","31","630609","-1","623111","-0.03125","83.10362763403575","0"
"SPA","8/11/2018","28","11295","28","923196","0","911901","0","80.73492695883134","0"
"SPA","9/11/2018","45","22053","45","323494","0","301441","0","13.668933931891353","0"
"SPA","10/11/2018","56","26166","55","9095433","-1","9069267","-0.017857142","346.6050217839945","0"
"SPA","11/11/2018","29","24183","28","30678","-1","6495","-0.034482758","0.2685770996154323","0"
"SPA","12/11/2018","14","7685","14","10662","0","2977","0","0.3873780091086532","0"
"SPA","13/11/2018","57","20031","57","9396126","0","9376095","0","468.07922719784335","0"
"SPA","14/11/2018","56","24247","56","9145414","0","9121167","0","376.17713531570917","0"
"SPA","15/11/2018","56","29684","54","9312600","-2","9282916","-0.035714285","312.7245654224498","0"
"SPA","16/11/2018","56","30260","54","9312064","-2","9281804","-0.035714285","306.7350958360872","0"
"SPA","17/11/2018","52","19619","51","8820101","-1","8800482","-0.019230769","448.56934604210204","0"
"SPA","18/11/2018","46","6493","45","1120725","-1","1114232","-0.02173913","171.6051131988295","0"
"SPA","19/11/2018","57","20317","56","833570","-1","813253","-0.017543859","40.028202982723826","0"
"SPA","20/11/2018","54","19636","53","35222","-1","15586","-0.018518518","0.7937461804848238","0"
"SPA","21/11/2018","53","24896","53","34095","0","9199","0","0.3694971079691517","0"
"SPA","22/11/2018","51","24767","51","1845452","0","1820685","0","73.5125368433803","0"
"SPA","23/11/2018","51","30560","50","17055307","-1","17024747","-0.019607843","557.0925065445026","0"
"SPA","24/11/2018","57","34494","56","17057568","-1","17023074","-0.017543859","493.50826230648806","0"
"SPA","25/11/2018","55","31904","52","17052995","-3","17021091","-0.054545454","533.5096226178536","0"
"SPA","26/11/2018","48","21308","46","1722665","-2","1701357","-0.041666666","79.84592641261499","0"
"SPA","27/11/2018","43","18094","40","1718171","-3","1700077","-0.069767441","93.95805239305847","0"
"SPA","28/11/2018","46","21087","42","1721023","-4","1699936","-0.086956521","80.61535543225683","0"
"SPA","29/11/2018","52","30573","49","14412614","-3","14382041","-0.057692307","470.4164131750237","0"
"SPA","30/11/2018","57","34547","54","19085458","-3","19050911","-0.052631578","551.4490693837381","0"
"SPA","1/12/2018","55","35549","53","25326385","-2","25290836","-0.036363636","711.4359335002391","0"
"SPA","2/12/2018","45","20468","45","13669079","0","13648611","0","666.8268028141489","0"
"SPA","3/12/2018","32","12347","32","3016656","0","3004309","0","243.32299343970195","0"
"SPA","4/12/2018","56","23413","55","17708740","-1","17685327","-0.017857142","755.3635587067014","0"
"SPA","5/12/2018","21","10021","20","2970843","-1","2960822","-0.047619047","295.46173036623094","0"
"SPA","6/12/2018","27","15334","26","1005273","-1","989939","-0.037037037","64.55843224207644","0"
"SPA","7/12/2018","32","15264","30","1104865","-2","1089601","-0.0625","71.38371331236897","0"
"SPA","8/12/2018","37","15825","36","322739","-1","306914","-0.027027027","19.394249605055293","0"
"SPA","9/12/2018","36","14577","35","860159","-1","845582","-0.027777777","58.0079577416478","0"
"SPA","10/12/2018","34","12106","33","1516366","-1","1504260","-0.029411764","124.25739302825045","0"
"SPA","11/12/2018","25","12395","24","1310208","-1","1297813","-0.04","104.70455828963291","0"
"SPA","12/12/2018","32","14607","32","1316568","0","1301961","0","89.13267611419182","0"
"SPA","13/12/2018","52","17936","52","1552728","0","1534792","0","85.57047279214987","0"
"SPA","14/12/2018","45","16289","45","1300177","0","1283888","0","78.81932592547118","0"
"SPA","15/12/2018","50","18923","50","1876953","0","1858030","0","98.18897637795276","0"
"SPA","16/12/2018","48","21429","48","811758","0","790329","0","36.881282374352516","0"
"SPA","17/12/2018","36","16684","36","702626","0","685942","0","41.113761687844644","0"
"SPA","18/12/2018","50","24218","48","32120","-2","7902","-0.04","0.32628623338013046","0"
"SPA","19/12/2018","39","22293","37","1456480","-2","1434187","-0.051282051","64.3335127618535","0"
"SPA","20/12/2018","42","23921","40","1460745","-2","1436824","-0.047619047","60.06538188202834","0"
"SPA","21/12/2018","41","34340","26","1457557","-15","1423217","-0.365853658","41.44487478159581","1"
"SPA","22/12/2018","55","39630","39","42112","-16","2482","-0.29090909","0.062629321221297","1"
"SPA","23/12/2018","55","42097","39","41783","-16","-314","-0.29090909","-0.007458963821649999","1"
"SPA","24/12/2018","57","41105","39","42642","-18","1537","-0.315789473","0.03739204476341078","1"
"SPA","25/12/2018","56","42653","50","58721","-6","16068","-0.107142857","0.3767144163364828","1"
"SPA","26/12/2018","52","47205","50","119019","-2","71814","-0.038461538","1.521321893867175","0"
"SPA","27/12/2018","45","45049","45","116785","0","71736","0","1.592399387333792","0"
"SPA","28/12/2018","55","49347","46","66427","-9","17080","-0.163636363","0.3461203315297789","1"
"SPA","29/12/2018","56","47021","47","62909","-9","15888","-0.160714285","0.3378915803577125","1"
"SPA","30/12/2018","49","47937","46","61148","-3","13211","-0.061224489","0.275590879696268","0"
"SPA","31/12/2018","54","54706","51","69661","-3","14955","-0.055555555","0.2733703798486455","0"
"SPA","1/1/2019","53","42764","50","59397","-3","16633","-0.056603773","0.388948648395847","0"
"SPA","2/1/2019","56","47103","53","62054","-3","14951","-0.053571428","0.31741078062968386","0"
"SPA","3/1/2019","53","40956","51","55153","-2","14197","-0.037735849","0.3466402969039945","0"
"SPA","4/1/2019","55","36812","53","53391","-2","16579","-0.036363636","0.4503694447462784","0"
"SPA","5/1/2019","55","35178","54","1697863","-1","1662685","-0.018181818","47.264909886861105","0"
"SPA","6/1/2019","46","30443","46","1690553","0","1660110","0","54.531747856650135","0"
"SPA","7/1/2019","43","27423","43","38401","0","10978","0","0.40032089851584435","0"
"SPA","8/1/2019","57","36177","57","50913","0","14736","0","0.4073306244298864","0"
"SPA","9/1/2019","54","34876","54","51088","0","16212","0","0.4648468861107925","0"
"SPA","10/1/2019","55","36468","55","51887","0","15419","0","0.4228090380607656","0"
"SPA","11/1/2019","41","26681","41","41553","0","14872","0","0.5574003972864585","0"
"SPA","12/1/2019","53","27937","53","2192636","0","2164699","0","77.48501986612736","0"
"SPA","13/1/2019","54","26377","54","2188823","0","2162446","0","81.98225726959093","0"
"SPA","14/1/2019","50","18698","49","1443068","-1","1424370","-0.02","76.17766606054123","0"
"SPA","15/1/2019","50","26282","49","1439600","-1","1413318","-0.02","53.77513126854882","0"
"SPA","16/1/2019","33","20606","30","1429543","-3","1408937","-0.09090909","68.37508492672038","0"
"SPA","17/1/2019","37","21488","34","1763588","-3","1742100","-0.081081081","81.07315711094564","0"
"SPA","18/1/2019","46","31916","45","2597729","-1","2565813","-0.02173913","80.39268705351547","0"
"SPA","19/1/2019","41","25144","41","1244741","0","1219597","0","48.50449411390392","0"
"SPA","20/1/2019","40","24833","40","415913","0","391080","0","15.748399307373253","0"
"SPA","21/1/2019","36","21290","36","80449","0","59159","0","2.7787224048849226","0"
"SPA","22/1/2019","57","32562","50","210346","-7","177784","-0.122807017","5.4598611878877215","1"
"SPA","23/1/2019","53","29890","46","42550","-7","12660","-0.132075471","0.42355302776848447","1"
"SPA","24/1/2019","42","26467","35","36367","-7","9900","-0.166666666","0.37405070465107493","1"
"SPA","25/1/2019","30","21228","30","31775","0","10547","0","0.4968437912191445","0"
"SPA","26/1/2019","43","19126","43","29449","0","10323","0","0.5397364843668305","0"
"SPA","27/1/2019","44","20752","44","33073","0","12321","0","0.5937259059367772","0"
"SPA","28/1/2019","52","24739","52","39359","0","14620","0","0.5909697239177008","0"
"SPA","29/1/2019","48","21470","48","35256","0","13786","0","0.6421052631578947","0"
"SPA","30/1/2019","43","24100","43","908686","0","884586","0","36.7048132780083","0"
"SPA","31/1/2019","48","27738","48","913762","0","886024","0","31.9426058115221","0"
"SPA","1/2/2019","42","26690","42","40856","0","14166","0","0.5307605844885726","0"
"SPA","2/2/2019","51","24554","51","41252","0","16698","0","0.6800521299991855","0"
"SPA","3/2/2019","56","28379","56","42103","0","13724","0","0.48359702596990733","0"
"SPA","4/2/2019","53","26135","52","39896","-1","13761","-0.018867924","0.5265352974937823","0"
"SPA","5/2/2019","56","19224","56","41236","0","22012","0","1.1450270495214316","0"
"SPA","6/2/2019","55","29653","55","362605","0","332952","0","11.22827369911982","0"
"SPA","7/2/2019","41","22303","40","35955","-1","13652","-0.024390243","0.6121149621127202","0"
"SPA","8/2/2019","30","19163","29","26809","-1","7646","-0.033333333","0.3989980691958462","0"
"SPA","9/2/2019","42","19695","42","768411","0","748716","0","38.01553693830922","0"
"SPA","10/2/2019","46","21062","46","32957","0","11895","0","0.564761181274333","0"
"SPA","11/2/2019","47","20903","47","31933","0","11030","0","0.5276754532842176","0"
"SPA","12/2/2019","56","24887","56","37701","0","12814","0","0.514887290553301","0"
"SPA","13/2/2019","54","32715","56","48873","2","16158","0.037037037","0.49390187987161854","0"
"SPA","14/2/2019","38","26297","38","1012760","0","986463","0","37.51237783777617","0"
"SPA","15/2/2019","37","24201","36","1611743","-1","1587542","-0.027027027","65.59819842155282","0"
"SPA","16/2/2019","48","29733","48","1720085","0","1690352","0","56.85104093095214","0"
"SPA","17/2/2019","51","32188","52","1721910","1","1689722","0.019607843","52.49540201317261","0"
"SPA","18/2/2019","49","32648","49","578864","0","546216","0","16.730458221024257","0"
"SPA","19/2/2019","47","27764","47","393584","0","365820","0","13.176055323440426","0"
"SPA","20/2/2019","42","24522","42","1047628","0","1023106","0","41.721963950738115","0"
"SPA","21/2/2019","46","32755","46","1054071","0","1021316","0","31.180460998320868","0"
"SPA","22/2/2019","42","31859","42","1052095","0","1020236","0","32.02347845192881","0"
"SPA","23/2/2019","54","38493","54","798633","0","760140","0","19.747486555997195","0"
"SPA","24/2/2019","50","28453","50","789192","0","760739","0","26.73668857413981","0"
"SPA","25/2/2019","46","28193","46","44119","0","15926","0","0.5648919944667116","0"
"SPA","26/2/2019","52","23575","52","36121","0","12546","0","0.5321739130434783","0"
"SPA","27/2/2019","56","29768","56","38585","0","8817","0","0.2961905401773717","0"
"SPA","28/2/2019","54","29752","54","36421","0","6669","0","0.2241529981177736","0"
"SPA","1/3/2019","46","25756","47","230700","1","204944","0.02173913","7.95713620127349","0"
"SPA","2/3/2019","35","20392","36","225085","1","204693","0.028571428","10.037907022361711","0"
"SPA","3/3/2019","40","23721","41","229140","1","205419","0.025","8.659795118249653","0"
"SPA","4/3/2019","42","18751","43","443230","1","424479","0.023809523","22.637672657458268","0"
"SPA","5/3/2019","41","18751","41","463159","0","444408","0","23.700495973548076","0"
"SPA","6/3/2019","45","20552","47","345564","2","325012","0.044444444","15.814130011677696","0"
"SPA","7/3/2019","44","21791","46","789452","2","767661","0.045454545","35.22835115414621","0"
"SPA","8/3/2019","46","23423","48","1164229","2","1140806","0.04347826","48.70452119711395","0"
"SPA","9/3/2019","54","21329","57","1125097","3","1103768","0.055555555","51.74963664494351","0"
"SPA","10/3/2019","47","19119","49","31877","2","12758","0.042553191","0.6672943145562006","0"
"SPA","11/3/2019","51","19966","53","32840","2","12874","0.039215686","0.6447961534608835","0"
"SPA","12/3/2019","57","22778","57","36021","0","13243","0","0.5813943278602159","0"
"SPA","13/3/2019","52","21415","51","36053","-1","14638","-0.019230769","0.6835395750642074","0"
